Unique_ID,Category,Review_Header,Review_text,Rating,Own_Rating
163403,mobile accessories,Thanks u Amazon,Very good product,3,Neutral
125211,smartTv,nice,Good,4,Positive
113037,smartTv,... has never failed to impress their customers it's the best product upgrade by apply after 5s it's fully re-engineered ...,"As apple has never failed to impress their customers it's the best product upgrade by apply after 5s it's fully re-engineered from its body to the camera, speakers, battery life, the way you listen your music eater&dust resistant and the all new Taptic Engine. The IPHONE 📱",5,Positive
128785,refrigerator,Worthy refrigerator,Good one Depends on how it performs in Summer !,4,Positive
167278,smartTv,Awesome product,awesome product and sound quality is very good.,5,Positive
137693,mobile,Pros&Cons,"If you're looking for perfect pictures ""GO FOR IT"" Camera is superb. Rest sound quality is good. I loved all its features with updated versions too.. The only thing which bothered me was that it hangs sometimes when you open too many windows.",4,Positive
165725,mobile accessories,Wonderful mobile,Wonderful product thank u amazon,5,Positive
139283,mobile,Good product,It's a good product . Its working great I can charge my note 5 pro more than 3 times. So you can trust the product,5,Positive
152874,mobile accessories,Really wowed mom...,Really a wow phone at such a price point .... my mom is really happy to get this smartphone... now she using this with such a ease. Happy to see her smiling. Thank you Samsung,5,Positive
127998,mobile,Rear Camera and Cost Issue,"Good but in comparison with selfie camera the rear one is weak. Present cost of the product is decreasing. Hence, feeling cheated.",5,Positive
162682,mobile,Love the mobile... A great package and timely delivery,Very economic and great mobile... Comes in a very good package.. Loved it,5,Positive
124575,mobile accessories,Poor pictures quality on front camera.,Front camera is poor.,4,Positive
151728,refrigerator,Nice color,Product Good but current show backside in tester(on all steel part),3,Neutral
124848,mobile,Costly but iPhone have brand value to pull this..,"Gifted this to my Mom, as a gift of my first salary from Google. She is happy and I'm",5,Positive
161235,smartTv,Mi led 32inch tv,Tv is very good and also on buy just 12599 that osm price And very earlier delivery and installation Overall it best ever tv in 15000 range,4,Positive
137382,refrigerator,Stopped working after 4 months of usage!!,"I'm writing this review after 4 months of usage. As for the perfomance and image quality, its a best joice for beginners. But now it suddendly not working, there is some problem with battery or internal issue...eventhough i'm maintaing it well. So i've given to nikon service center. They are delaying for reparing it. Lost hope in the brand name.!!!!",2,Negative
120744,smartTv,Average Device.,Display quality is not that great and big. Performance is bit freezy and front camera is not good. Overall it should have a price of 4000 only not more than that.,3,Neutral
115756,mobile accessories,Nice product,"Battery life extraordinary spr fingerprint reader normal, camera is very nice I am so happy",5,Positive
145277,mobile accessories,Exalant,Nice performance,5,Positive
118025,mobile,Honor is better mobile,Better,5,Positive
114979,mobile accessories,A very good product and service,Awsum product and the delivery speed was superb.,5,Positive
135025,smartTv,Works well and not just for music!,I had ordered it on Prime Day. The integration is flawless and its really helpful and that's not just for music,5,Positive
160520,smartTv,Love this product.,This product is 'chhota pack bada dhamaka'. Superb sound quality. Nice design. Very useful,4,Positive
131866,smartTv,Best phone,Great camera with great battery life best phone ever,5,Positive
127822,books,Good,Good book,4,Positive
110383,mobile,Poor camera quality Samsung galaxy m30s,48 megapixel camera performance is very poor as compared to Oppo F11 pro. Even if galaxy m30s camera quality is not comparable with 16 megapixel camera of Oppo or Vivo,2,Negative
134562,mobile,No warranty paper,I didn't get a warranty paper in any form along with this product. The product seems to be in perfect condition though.,5,Positive
166540,books,I like,Worth reading!!!! I like it,5,Positive
153518,mobile accessories,Screen doesn't pixalate,Reviews got me really worried that the text on the screen was going to be pixalated. But on seeing it for myself i can say that text is only going to be pixalated if you bring the device unreasonably close to your eyes. The other reason to not buy this phone was the slower processor but as Asus M3 pro has not yet launched and Mi decided better cameras were what people will want and not faster processor and as i am a sucker for stock android this is the one i bought.,4,Positive
117232,mobile,Good and trustworthy product,Best low budget phone i have ever used and nice display nice sound soft touches and nice colors nice handling nice processing and good speed and specifications .Thanks Amazon and Samsung for the wonderful service and product I got phone in 2 days with Amazon delivery and a safe package,5,Positive
136815,mobile accessories,Not value for money,I started facing audio quality issues. Lets see what service centre has to say??,1,Negative
126371,mobile accessories,Gud,Good,5,Positive
124824,mobile,Poor battery,Getting discharged automatically even when switched off. Want to return the mobile now.,1,Negative
155306,mobile,Not good,Stopped working after 2 months of usage,1,Negative
163656,mobile,Excellent phone,Very good really. Got it for a good price also.,5,Positive
135118,smartTv,"Time Tested, Succeeds Again (Live doc: Will keep on adding as time passes)","I have been using JBL Flip since the first version appeared in the market, and it was given to me by Microsoft as gift. I didn't know what would I do with it. I chose this as option when I had eliminated all other options as gift I wanted. Little did I know it would be so useful in daily life, that whole of my family used it. I thought who would connect this by bluetooth and why would anyone use such a small speaker. I dare say, Flip (the first one) sounded only slightly lesser, but strongly comparable to Bose (albeit slightly less). What extra could be done in a small loudspeaker, I asked myself. 7 years passed on. I bought (this time with my own money) as a gift for wife, the Flip 4. The bass here is awesome, and they have added a functionality of JBL Connect+, where a similar speaker can be connected to this one, and they can be played. JBL claims a 100 Flips can be connected together, so I am guessing they have some protocol of their own, and they can be played simultaneously for probably some party. Another noteworthy feature is Waterproofing: this one is waterproof and which is a big deal for us, as we are constantly on run, and we need the loudspeaker for demo purposes. Being waterproof, I am hoping this will also be dust proof too. Next is the design: This one is far more bulkier than Flip, or Flip 3 SE (I own both), and a slight bit heavier too, but it is still ok for carrying around. The colour Red is pretty, and I think it can be used by men and women alike. Lastly, the battery is really awesome. I received it at around 12 PM, and it's continuously on, playing things as they are coming (it's 10 PM right now). I haven't charged it yet, so I would be unable to comment on the time it takes to charge fully. Charging: Flip (original one) had coaxial socket for charging, which they have replaced here for micro USB for good. The Cons: The sides have vibrating discs attached, which shake when it plays music. Given that it is instructed to refrain from touching it, I understand it is the Achilles' Heel of this Hercules. Why would someone introduce a weak spot in otherwise such fine product is beyond my design sensibilities, but I'm no artist, only a mere science scholar. The exterior is made of nylon, which may turn dirty, but looks beautiful and pristine. I hope it remains as such. The treble is the weak area. In order to add the bass, they have compromised on treble. What this review doesn't have: I am yet to download the JBL app and see what it offers.",5,Positive
